SPK15b	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
29.328250																					942.082000
29.356575																					944.584000
29.379400																					947.085000
29.390825																					952.102000
29.412400																					987.116000
29.418650																					989.617000
29.450875																					992.119000
29.469150																					994.613000
29.486025																					1002.120000
29.583600																					1004.620000
29.611275																					1007.110000
29.622650																					1022.130000
29.682725																					1024.630000
30.064875																					1027.130000
30.517450																					1037.150000
30.846650																					1039.650000
31.064850																					1042.150000
31.073225																					1044.650000
31.123925																					1047.150000
31.129275																					1049.650000
31.136400																					1054.650000
31.184400																					1057.150000
31.487250																					1059.650000
31.502775																					1067.160000
31.528450																					1069.660000
31.534475																					1072.170000
31.549450																					1082.170000
31.607125																					1084.670000
31.638100																					1094.680000
31.769225																					1097.180000
31.902325																					1099.680000
31.962400																					1102.180000
31.967825																					1104.680000
32.012600																					1112.180000
32.065825																					1119.680000
32.109975																					1124.700000
32.266550																					1127.200000
32.530025																					1145.530000
32.545725																					1148.030000
33.073675																					1150.530000
33.324975																					1153.030000
33.483575																					1163.050000
33.500450																					1170.540000
33.764100																					1173.050000
34.157400																					1175.550000
34.242850																					1180.540000
34.263675																					1183.040000
34.391175																					1185.550000
34.419050																					1190.560000
34.446475																					1193.060000
34.474775																					1195.560000
34.490775																					1205.560000
34.561175																					1210.560000
34.563325																					1213.060000
34.578025																					1220.580000
34.620450																					1230.580000
34.826075																					1233.070000
35.149925																					1238.080000
35.567875																					1240.580000
35.773925																					1248.080000
35.789075																					1253.080000
35.812900																					1255.590000
35.929550																					1258.100000
36.069375																					1260.590000
36.112075																					1263.090000
36.139500																					1270.600000
36.299850																					1273.090000
36.365675																					1275.590000
36.367325																					1278.090000
36.394900																					1280.610000
36.443800																					1283.110000
36.507600																					1288.090000
36.648600																					1295.610000
36.944700																					1298.110000
37.057100																					1300.610000
37.440675																					1303.110000
37.521000																					1308.120000
37.682425																					1310.630000
37.694250																					1313.130000
37.761425																					1315.620000
38.020050																					1318.120000
38.049625																					1325.620000
38.375450																					1330.620000
38.557625																					1333.130000
38.683850																					1335.630000
38.837900																					1345.640000
38.848475																					1348.140000
39.037300																					1353.140000
39.099675																					1355.640000
39.427300																					1360.660000
39.495325																					1365.660000
39.554175																					1368.160000
39.629325																					1373.160000
39.963050																					1375.660000
39.971700																					1378.160000
40.083225																					1380.650000
40.088425																					1383.150000
40.425775																					1385.660000
40.478225																					1388.160000
40.657650																					1393.150000
40.702300																					1398.170000
41.430175																					1403.170000
41.481000																					1408.170000
41.499925																					1410.670000
41.724300																					1413.170000
41.754975																					1415.690000
41.817275																					1418.180000
41.941275																					1420.690000
41.945825																					1425.690000
41.948375																					1428.190000
41.950700																					1430.690000
41.981875																					1445.710000
41.996375																					1455.700000
42.390200																					1458.210000
42.908275																					1460.710000
43.279300																					1465.700000
43.311100																					1468.200000
43.379200																					1475.720000
43.562725																					1483.220000
43.636675																					1485.720000
43.788800																					1488.220000
43.811825																					1493.220000
44.160275																					1495.720000
44.277025																					1498.220000
44.329350																					1505.730000
